title,url,has_fee
Quantile Function Modeling Applied to Time Between Healthcare-Associated Infection Events,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332825,FALSE
"Model Class Reliance: Variable Importance Measures for Any Machine Learning Model Class, from the ",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332813,FALSE
Random Conditional Histogram Based Density Estimation with Applications in Probabilistic Forecasting,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332837,FALSE
Tangent Field and Multi-Fractional Brownian Motion with Applications on Stock Indices,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332862,FALSE
Consistent Goodness-of-Fit Tests for Gamma Distributions Based on Empirical Hankel Transforms,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332615,FALSE
Convergence Rates of a Partition Based Bayesian Multivariate Density Estimation Method,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332806,FALSE
A Bootstrap-Based Test for Distributional Symmetry in SO(3),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333018,FALSE
Approximate Inference for Large Non-Gaussian Spatial Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332621,FALSE
Quantile-Optimal Treatment Regimes with Censored Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332639,FALSE
Multiple Imputation Using Denoising Autoencoders,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332674,FALSE
Coverage Probability of Empirical Likelihood for Dependent Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332708,FALSE
Semiparametric Regression for Measurement Error Model with Heteroscedastic Error,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332738,FALSE
Information Theoretic Estimation of Econometric Functions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332758,FALSE
Wasserstein Gradients for the Temporal Evolution of Probability Distributions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332535,FALSE
Constrained Bayesian Inference Through Posterior Projections,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333003,FALSE
A DCp Criterion for Nonparametric First Derivative Estimation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332881,FALSE
Permutation Tests for Regression Analysis in Respondent-Driven Sampling Data ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332939,FALSE
Statistical Methods for the Analysis of Ventilator-Free Days,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332949,FALSE
Let's Talk About the Weather,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332780,FALSE
Modeling and Mapping Weather Forecast Accuracy,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332775,FALSE
Exploring Population Health with Fluctuations in Weather,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332786,FALSE
Assessing Prediction Error in Traditional Weather Forecasts vs. a Data-Centric Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332803,FALSE
"Verification, Diagnosis, and Adjustment of Current Temperature Forecasting System in the United States",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332622,FALSE
Spatial Correlation in Weather Forecast Error Metrics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333000,FALSE
Should You Pay Attention to Daily Weather Forecast? An Exploration,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332649,FALSE
The Impact of Bias and Uncertainty of Weather Forecasts on Storm Events,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332685,FALSE
Uncertainty Quantification of Weather Forecasts ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332707,FALSE
Weather Forecasts: How Reliable Are They?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332726,FALSE
An Analysis on the Accuracy of Weather Forecasts,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332730,FALSE
Do I Really Need a Jacket?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332759,FALSE
The Myths About Weather Forecasting ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332597,FALSE
"Do I Need to Check the Weather Forecast, or Is Yesterday's Weather a Reasonable Prediction?",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333021,FALSE
BENCHMARKING the EFFECTIVENESS of CATEGORICAL RESPONSE VARIABLE MODELS and THEIR VISUALIZATIONS on WEATHER DATA,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332826,FALSE
Analysis of Weather Forecasting Data for Data Expo 2018,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332846,FALSE
Exploring Spatiotemporal Patterns in Forecast Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332871,FALSE
Is Joe Flacco Elite? Hierarchical Models for Player Evaluation in Team Sports,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330069,FALSE
Challenges in Oncology: Pragmatic Trials Using Real-World Evidence,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327296,FALSE
Assessing Treatment Benefit in Patient-Centric Study Designs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330612,FALSE
Standard Analyses and Displays for Common Clinical Trial Data: An Industry-Wide Initiative,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330063,FALSE
Philosophical and Ethical Issues in Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330939,FALSE
What If We Get a Break in Series? Risk Management in the Integration of Multiple Data Sources,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328734,FALSE
Strengthening Partnerships in Community-Based Participatory Research by Demystifying Experimental Design and Statistical Analysis ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328691,FALSE
"Statistical Challenges in Developing Data-Driven Discovery, Diagnosis, and Treatment of Psychiatric Diseases",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327039,FALSE
How to Teach Essential Collaboration Skills to Undergraduate Statistics Majors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330028,FALSE
Importance of Development of Soft Skills for Career Development for Statisticians in a Collaborative Environment ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327076,FALSE
Teaching Interactive Statistical Graphics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330922,FALSE
New Quasi-Experimental Devices for Observational Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328902,FALSE
Prediction in Event-Based Clinical Trials (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333098,TRUE
Statistical Methods for Single-Cell RNA-Seq Analysis (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333099,TRUE
Addressing Sexual Misconduct in the Statistics Community,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329833,FALSE
Version Control: The Gain You Get for Your Pain,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326743,FALSE
Using Data to Drive Curriculum Development,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326750,FALSE
"Authoring and Utilizing Open Source, Reproducible Statistics/Data Science Textbooks",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326816,FALSE
Aligning Inference with the Tidyverse: Development of the Infer Package,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326870,FALSE
Streamline Your Class with RStudio,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326962,FALSE
Universal Convergence of Kriging,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326540,FALSE
Screening for Important Factors in Computer Experiments,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326644,FALSE
Design of Experiments for the Calibration of Computational Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326794,FALSE
The Lean Course: Open and Collaborative Online Course Development,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326934,FALSE
Growing a Book in the Open: From Blog Post to O'Reilly Paperback,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326918,FALSE
Middle Author Dilemma: How to Recognize Critical Contributions of Multidisciplinary Teams,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326895,FALSE
Nonparametric Bayesian Priors for Hidden Markov Random Fields,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326473,FALSE
Nonparametric Modeling of Longitudinal Compositional Data as Trajectories on the Sphere,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326513,FALSE
Goodness-of-Fit Tests in Proportional Hazards Models with Random Effects,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326514,FALSE
Beyond the Black Box: Flexible Algorithm Programming for Ecological Models in NIMBLE,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326728,FALSE
Exact Inference in Functional Regression: Estimating Hydrological Controls on Ecosystem Dynamics in an Antarctic Lake,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326582,FALSE
Hierarchical Computing for Hierarchical Models in Ecology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326509,FALSE
Modeling Your Way Out of Hierarchical Models in Ecology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326806,FALSE
"Not All Hierarchical Models Are Created Equal: Interpretation, Model Adequacy and Statistical Computation",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326874,FALSE
SAME-Clustering: Single-Cell Aggregated Clustering via Mixture Model Ensemble,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326680,FALSE
Statistical Methods for Integrative Analysis of Multi-Omics Data with Applications to Psychiatric Disorders,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326651,FALSE
Statistical Challenges and Opportunities for Analysis of Massive Biobank Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326961,FALSE
Analysis of Mental Disorder Omics Data: An Integrative Perspective,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326723,FALSE
Statistical Issues in the Design and Analysis of Sequencing Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326885,FALSE
Analysis of Quantitative Traits in Sequencing Studies with Outcome-Dependent Sampling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326943,FALSE
Post-Selection Estimation and Testing Following Aggregated Association Tests,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326950,FALSE
On the Design of Sequence-Based Case-Control Studies with External Controls,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326842,FALSE
Nonparametric Multiple Imputation for Bridging Between Different Industry Coding Systems,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326748,FALSE
Multiple Imputation for Adaptive Survey Design,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326755,FALSE
A Robust Multiple Imputation Approach to Causal Inference with Confounding by Indication,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326501,FALSE
Improving Our Understanding of Dynamic Group-Based Interventions for Treating Depression and Substance Use Disorders ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326681,FALSE
Assessing the Impact of Health Policy Changes in Primary Care,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326959,FALSE
Beyond Exposure-Response Estimation in Air Pollution Epidemiology: Causal Inference for Informing Air Quality Policies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326619,FALSE
A Factor Augmented Vector Autoregressive Model Under High-Dimensional Scaling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326911,FALSE
Statistical Inference for High-Dimensional Time Series,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326532,FALSE
Dynamic Shrinkage Processes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326677,FALSE
Spectral Estimation for a Class of High-Dimensional Linear Processes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326931,FALSE
Complexity in Simple Regression Models with Binary Disease Outcome,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326711,FALSE
Regression Analysis of Mixed Recurrent Event and Panel Count Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326468,FALSE
Independence Conditions and Intermittent Observation in Life History Studies ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326819,FALSE
Joint Modeling of Length-Biased and Competing Risks Survival Times with View Toward Individualized Prediction: An Application to Spontaneous Labor,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326825,FALSE
"Statistical Paradises and Paradoxes in Big Data (I): Law of Large Populations, Big Data Paradox, and the 2016 US Presidential Election",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333127,FALSE
On the Use of Bootstrap with Variational Inference,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333128,FALSE
Clustering the Prevalence of Pediatric Chronic Conditions in the United States Using Distributed Computing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333129,FALSE
Charles Stein in the Beginning,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333125,FALSE
Charles Stein and Shrinkage Estimation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333072,FALSE
Measuring Sample Quality with Stein's Method,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327015,FALSE
Multiple Change Point Detection for Symmetric Positive Definite Matrices,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327241,FALSE
